Element,Attribute,Value,Subfigure
1125,IndexTwo,102,D
1126,TaxonomyValueOne,Microbiology,D
1126,TaxonomyValueTwo,Political Science,D
1126,Pearson,0.6582215846730356,D
1126,P,3.1949834126727016e-12,D
1126,IndexOne,16,D
1126,IndexTwo,102,D
1127,TaxonomyValueOne,Molecular Biology,D
1127,TaxonomyValueTwo,Political Science,D
1127,Pearson,0.7870876427124979,D
1127,P,2.4565241076862284e-16,D
1127,IndexOne,11,D
1127,IndexTwo,102,D
1128,TaxonomyValueOne,Music,D
1128,TaxonomyValueTwo,Political Science,D
1128,Pearson,0.8680667233417452,D
1128,P,2.3271061606847917e-52,D
1128,IndexOne,76,D
1128,IndexTwo,102,D
1129,TaxonomyValueOne,Natural Resources,D
1129,TaxonomyValueTwo,Political Science,D
1129,Pearson,0.5517544082795758,D
1129,P,0.0002237608185458,D
1129,IndexOne,13,D
1129,IndexTwo,102,D
1130,TaxonomyValueOne,Near and Middle Eastern Languages and Cultures,D
1130,TaxonomyValueTwo,Political Science,D
1130,Pearson,0.8636823436658863,D
1130,P,2.3996710525260557e-11,D
1130,IndexOne,73,D
1130,IndexTwo,102,D
1131,TaxonomyValueOne,Neuroscience,D
1131,TaxonomyValueTwo,Political Science,D
1131,Pearson,0.779986940370013,D
1131,P,4.9370305361528854e-14,D
1131,IndexOne,12,D
1131,IndexTwo,102,D
1132,TaxonomyValueOne,Nursing,D
1132,TaxonomyValueTwo,Political Science,D
1132,Pearson,0.6649623615611785,D
1132,P,8.411254201676033e-18,D
1132,IndexOne,45,D
1132,IndexTwo,102,D
1133,TaxonomyValueOne,Nutrition Sciences,D
1133,TaxonomyValueTwo,Political Science,D
1133,Pearson,0.6225738191797426,D
1133,P,5.462605559834751e-10,D
1133,IndexOne,52,D
1133,IndexTwo,102,D
1134,TaxonomyValueOne,Operations Research,D
1134,TaxonomyValueTwo,Political Science,D
1134,Pearson,0.8361348055595165,D
1134,P,4.743531065081732e-13,D
1134,IndexOne,83,D
1134,IndexTwo,102,D
1135,TaxonomyValueOne,Pathology,D
1135,TaxonomyValueTwo,Political Science,D
1135,Pearson,0.190955048592579,D
1135,P,0.1133105284509791,D
1135,IndexOne,32,D
1135,IndexTwo,102,D
1136,TaxonomyValueOne,Pharmaceutical Sciences,D
1136,TaxonomyValueTwo,Political Science,D
1136,Pearson,0.4880627995806298,D
1136,P,0.0005011654607287,D
1136,IndexOne,53,D
1136,IndexTwo,102,D
1137,TaxonomyValueOne,Pharmacology,D
1137,TaxonomyValueTwo,Political Science,D
1137,Pearson,0.7491228397293124,D
1137,P,1.331569266734629e-13,D
1137,IndexOne,51,D
1137,IndexTwo,102,D
1138,TaxonomyValueOne,Pharmacy,D
1138,TaxonomyValueTwo,Political Science,D
1138,Pearson,0.4786973710385134,D
1138,P,0.001012527308153,D
1138,IndexOne,50,D
1138,IndexTwo,102,D
1139,TaxonomyValueOne,Physics,D
1139,TaxonomyValueTwo,Political Science,D
1139,Pearson,0.8456026145333027,D
1139,P,3.849072449732506e-53,D
1139,IndexOne,28,D
1139,IndexTwo,102,D
1140,TaxonomyValueOne,Physiology,D
1140,TaxonomyValueTwo,Political Science,D
1140,Pearson,0.7623098801265193,D
1140,P,1.3757058047118492e-16,D
1140,IndexOne,49,D
1140,IndexTwo,102,D
1141,TaxonomyValueOne,Plant Pathology,D
1141,TaxonomyValueTwo,Political Science,D
1141,Pearson,0.6011943137702976,D
1141,P,0.0004421689866815,D
1141,IndexOne,30,D
1141,IndexTwo,102,D
1142,TaxonomyValueOne,Plant Sciences,D
1142,TaxonomyValueTwo,Political Science,D
1142,Pearson,0.6930554958323902,D
1142,P,2.8017625895823984e-06,D
1142,IndexOne,95,D
1142,IndexTwo,102,D
1143,TaxonomyValueOne,Psychology,D
1143,TaxonomyValueTwo,Political Science,D
1143,Pearson,0.8530079151425242,D
1143,P,1.484097248544455e-55,D
1143,IndexOne,10,D
1143,IndexTwo,102,D
1144,TaxonomyValueOne,Public Health,D
1144,TaxonomyValueTwo,Political Science,D
1144,Pearson,0.6646219150014487,D
1144,P,5.052687213857154e-13,D
1144,IndexOne,48,D
1144,IndexTwo,102,D
1145,TaxonomyValueOne,Religious Studies,D
1145,TaxonomyValueTwo,Political Science,D
1145,Pearson,0.7812005123288521,D
1145,P,2.541379496780512e-20,D
1145,IndexOne,62,D
1145,IndexTwo,102,D
1146,TaxonomyValueOne,Slavic Languages and Literatures,D
1146,TaxonomyValueTwo,Political Science,D
1146,Pearson,0.8967720494863851,D
1146,P,1.2816916819409954e-18,D
1146,IndexOne,63,D
1146,IndexTwo,102,D
1147,TaxonomyValueOne,Social Work,D
1147,TaxonomyValueTwo,Political Science,D
1147,Pearson,0.8295525102569559,D
1147,P,1.2774195536514758e-30,D
1147,IndexOne,47,D
1147,IndexTwo,102,D
1148,TaxonomyValueOne,Soil Science,D
1148,TaxonomyValueTwo,Political Science,D
1148,Pearson,0.578596978345906,D
1148,P,0.000809834462532,D
1148,IndexOne,97,D
1148,IndexTwo,102,D
1149,TaxonomyValueOne,Spanish Language and Literature,D
1149,TaxonomyValueTwo,Political Science,D
1149,Pearson,0.8527352362343934,D
1149,P,1.9883541584365778e-19,D
1149,IndexOne,77,D
1149,IndexTwo,102,D
1150,TaxonomyValueOne,Special Education,D
1150,TaxonomyValueTwo,Political Science,D
1150,Pearson,0.7130330464953238,D
1150,P,1.8716509646626306e-08,D
1150,IndexOne,92,D
1150,IndexTwo,102,D
1151,TaxonomyValueOne,Speech and Hearing Sciences,D
1151,TaxonomyValueTwo,Political Science,D
1151,Pearson,0.6376764367726903,D
1151,P,1.876833379709519e-06,D
1151,IndexOne,46,D
1151,IndexTwo,102,D
1152,TaxonomyValueOne,Statistics,D
1152,TaxonomyValueTwo,Political Science,D
1152,Pearson,0.863951190439384,D
1152,P,1.477645414491134e-34,D
1152,IndexOne,57,D
1152,IndexTwo,102,D
1153,TaxonomyValueOne,Systems Engineering,D
1153,TaxonomyValueTwo,Political Science,D
1153,Pearson,0.6381055039350007,D
1153,P,4.161711629648624e-06,D
1153,IndexOne,82,D
1153,IndexTwo,102,D
1154,TaxonomyValueOne,"Theatre Literature, History and Criticism",D
1154,TaxonomyValueTwo,Political Science,D
1154,Pearson,0.7692972054011256,D
1154,P,1.8619959666398653e-15,D
1154,IndexOne,60,D
1154,IndexTwo,102,D
1155,TaxonomyValueOne,Theological Studies,D
1155,TaxonomyValueTwo,Political Science,D
1155,Pearson,0.8700448565161986,D
1155,P,1.293293150699921e-06,D
1155,IndexOne,71,D
1155,IndexTwo,102,D
1156,TaxonomyValueOne,Urban and Regional Planning,D
1156,TaxonomyValueTwo,Political Science,D
1156,Pearson,0.8823878847344772,D
1156,P,5.529122729918429e-20,D
1156,IndexOne,105,D
1156,IndexTwo,102,D
1157,TaxonomyValueOne,Veterinary Medical Sciences,D
1157,TaxonomyValueTwo,Political Science,D
1157,Pearson,0.6577581897592618,D
1157,P,2.210741860768998e-06,D
1157,IndexOne,43,D
1157,IndexTwo,102,D
1158,TaxonomyValueOne,Anthropology,D
1158,TaxonomyValueTwo,Sociology,D
1158,Pearson,0.9003628602786464,D
1158,P,5.762731422637293e-63,D
1158,IndexOne,0,D
1158,IndexTwo,101,D
1159,TaxonomyValueOne,Anthropology,D
1159,TaxonomyValueTwo,Sociology,D
1159,Pearson,0.9042797689869017,D
1159,P,5.413348647743626e-64,D
1159,IndexOne,0,D
1159,IndexTwo,101,D
1160,TaxonomyValueOne,Biological Sciences,D
1160,TaxonomyValueTwo,Sociology,D
1160,Pearson,0.8451147717212143,D
1160,P,1.4366379371589971e-53,D
1160,IndexOne,25,D
1160,IndexTwo,101,D
1161,TaxonomyValueOne,Biological Sciences,D
1161,TaxonomyValueTwo,Sociology,D
1161,Pearson,0.8021025955146397,D
1161,P,1.5752278395713327e-36,D
1161,IndexOne,25,D
1161,IndexTwo,101,D
1162,TaxonomyValueOne,Economics,D
1162,TaxonomyValueTwo,Sociology,D
1162,Pearson,0.8925239142303891,D
1162,P,1.6874982539326022e-64,D
1162,IndexOne,1,D
1162,IndexTwo,101,D
1163,TaxonomyValueOne,Economics,D
1163,TaxonomyValueTwo,Sociology,D
1163,Pearson,0.8882506002926257,D
1163,P,2.243956366326007e-62,D
1163,IndexOne,1,D
1163,IndexTwo,101,D
1164,TaxonomyValueOne,Education,D
1164,TaxonomyValueTwo,Sociology,D
1164,Pearson,0.8338612985725482,D
1164,P,1.6294498848836516e-46,D
1164,IndexOne,88,D
1164,IndexTwo,101,D
1165,TaxonomyValueOne,Education,D
1165,TaxonomyValueTwo,Sociology,D
1165,Pearson,0.7446760150381236,D
1165,P,3.3433020739881793e-13,D
1165,IndexOne,88,D
1165,IndexTwo,101,D
1166,TaxonomyValueOne,Gender Studies,D
1166,TaxonomyValueTwo,Sociology,D
1166,Pearson,0.7953535424024185,D
1166,P,4.0672855627660534e-13,D
1166,IndexOne,2,D
1166,IndexTwo,101,D
1167,TaxonomyValueOne,Gender Studies,D
1167,TaxonomyValueTwo,Sociology,D
1167,Pearson,0.7750768299184191,D
1167,P,6.0234470133528624e-12,D
1167,IndexOne,2,D
1167,IndexTwo,101,D
1168,TaxonomyValueOne,Geography,D
1168,TaxonomyValueTwo,Sociology,D
1168,Pearson,0.8106444626042192,D
1168,P,2.443526834505854e-23,D
1168,IndexOne,3,D
1168,IndexTwo,101,D
1169,TaxonomyValueOne,Geography,D
1169,TaxonomyValueTwo,Sociology,D
1169,Pearson,0.8095115726615991,D
1169,P,5.370606011943798e-23,D
1169,IndexOne,3,D
1169,IndexTwo,101,D
1170,TaxonomyValueOne,History,D
1170,TaxonomyValueTwo,Sociology,D
1170,Pearson,0.9061942699957198,D
1170,P,8.068516684166184e-72,D
1170,IndexOne,68,D
1170,IndexTwo,101,D
1171,TaxonomyValueOne,History,D
1171,TaxonomyValueTwo,Sociology,D
1171,Pearson,0.9018034931312712,D
1171,P,1.0921826646725264e-69,D
1171,IndexOne,68,D
1171,IndexTwo,101,D
1172,TaxonomyValueOne,Linguistics,D
1172,TaxonomyValueTwo,Sociology,D
1172,Pearson,0.8054870724936014,D
1172,P,5.964048311392917e-16,D
1172,IndexOne,72,D
1172,IndexTwo,101,D
1173,TaxonomyValueOne,Linguistics,D
1173,TaxonomyValueTwo,Sociology,D
1173,Pearson,0.7780832070975486,D
1173,P,2.4196200582112102e-14,D
1173,IndexOne,72,D
1173,IndexTwo,101,D
1174,TaxonomyValueOne,Philosophy,D
1174,TaxonomyValueTwo,Sociology,D
1174,Pearson,0.8760486737417245,D
1174,P,2.824513979180086e-58,D
1174,IndexOne,74,D
1174,IndexTwo,101,D
1175,TaxonomyValueOne,Philosophy,D
1175,TaxonomyValueTwo,Sociology,D
1175,Pearson,0.874904194750339,D
1175,P,1.2568139069377208e-57,D
1175,IndexOne,74,D
1175,IndexTwo,101,D
1176,TaxonomyValueOne,Political Science,D
1176,TaxonomyValueTwo,Sociology,D
1176,Pearson,0.913850064010018,D
1176,P,4.062932071057384e-75,D
1176,IndexOne,4,D
1176,IndexTwo,101,D
1177,TaxonomyValueOne,Political Science,D
1177,TaxonomyValueTwo,Sociology,D
1177,Pearson,0.9087830186437024,D
1177,P,9.258866005999234e-72,D
1177,IndexOne,4,D
1177,IndexTwo,101,D
1178,TaxonomyValueOne,Sociology,D
1178,TaxonomyValueTwo,Sociology,D
1178,Pearson,1.0,D
1178,P,0.0,D
1178,IndexOne,5,D
1178,IndexTwo,101,D
1179,TaxonomyValueOne,Accounting,D
1179,TaxonomyValueTwo,Sociology,D
1179,Pearson,0.7323832400779007,D
1179,P,2.6504730079106204e-25,D
1179,IndexOne,93,D
1179,IndexTwo,101,D
1180,TaxonomyValueOne,Aerospace Engineering,D
1180,TaxonomyValueTwo,Sociology,D
1180,Pearson,0.7165333087795638,D
1180,P,1.606073959258393e-09,D
1180,IndexOne,81,D
1180,IndexTwo,101,D
1181,TaxonomyValueOne,Agricultural Economics,D
1181,TaxonomyValueTwo,Sociology,D
1181,Pearson,0.627001609643764,D
1181,P,1.945703087580352e-05,D
1181,IndexOne,6,D
1181,IndexTwo,101,D
1182,TaxonomyValueOne,Agricultural Engineering,D
1182,TaxonomyValueTwo,Sociology,D
1182,Pearson,0.7187927032615491,D
1182,P,3.5265497309454725e-12,D
1182,IndexOne,79,D
1182,IndexTwo,101,D
1183,TaxonomyValueOne,Agronomy,D
1183,TaxonomyValueTwo,Sociology,D
1183,Pearson,0.7010123251300707,D
1183,P,0.0004000699325334,D
1183,IndexOne,96,D
1183,IndexTwo,101,D
1184,TaxonomyValueOne,Anatomy,D
1184,TaxonomyValueTwo,Sociology,D
1184,Pearson,0.5613543800136231,D
1184,P,0.0002457403364907,D
1184,IndexOne,33,D
1184,IndexTwo,101,D
1185,TaxonomyValueOne,Animal Sciences,D
1185,TaxonomyValueTwo,Sociology,D
1185,Pearson,0.59112528251227,D
1185,P,4.943165146791805e-06,D
1185,IndexOne,98,D
1185,IndexTwo,101,D
1186,TaxonomyValueOne,Architecture,D
1186,TaxonomyValueTwo,Sociology,D
1186,Pearson,0.7995610887882754,D
1186,P,3.7312075366732177e-17,D
1186,IndexOne,99,D
1186,IndexTwo,101,D
1187,TaxonomyValueOne,Art History and Criticism,D
1187,TaxonomyValueTwo,Sociology,D
1187,Pearson,0.8500134820300193,D
1187,P,1.113052579441222e-32,D
1187,IndexOne,70,D
1187,IndexTwo,101,D
1188,TaxonomyValueOne,Asian Languages,D
1188,TaxonomyValueTwo,Sociology,D
1188,Pearson,0.872768949995822,D
1188,P,2.135134700565131e-13,D
1188,IndexOne,69,D
1188,IndexTwo,101,D
1189,TaxonomyValueOne,Asian Studies,D
1189,TaxonomyValueTwo,Sociology,D
1189,Pearson,0.728608990898654,D
1189,P,9.455594260786645e-09,D
1189,IndexOne,66,D
1189,IndexTwo,101,D
1190,TaxonomyValueOne,Astronomy,D
1190,TaxonomyValueTwo,Sociology,D
1190,Pearson,0.7838161769427529,D
1190,P,2.825034709523545e-19,D
1190,IndexOne,24,D
1190,IndexTwo,101,D
1191,TaxonomyValueOne,Atmospheric Sciences and Meteorology,D
1191,TaxonomyValueTwo,Sociology,D
1191,Pearson,0.6473646218867531,D
1191,P,2.04280876387937e-06,D
1191,IndexOne,35,D
1191,IndexTwo,101,D
1192,TaxonomyValueOne,Biochemistry,D
1192,TaxonomyValueTwo,Sociology,D
1192,Pearson,0.7930427320259265,D
1192,P,3.347720737389533e-30,D
1192,IndexOne,34,D
1192,IndexTwo,101,D
1193,TaxonomyValueOne,Biomedical Engineering,D
1193,TaxonomyValueTwo,Sociology,D
1193,Pearson,0.7291270077446198,D
1193,P,1.19578803165249e-13,D
1193,IndexOne,23,D
1193,IndexTwo,101,D
1194,TaxonomyValueOne,Biophysics,D
1194,TaxonomyValueTwo,Sociology,D
1194,Pearson,0.4900191972161171,D
1194,P,0.0032636001002962,D
1194,IndexOne,31,D
1194,IndexTwo,101,D
1195,TaxonomyValueOne,Biostatistics,D
1195,TaxonomyValueTwo,Sociology,D
1195,Pearson,0.6996045988777029,D
1195,P,2.8060835058766515e-09,D
1195,IndexOne,29,D
1195,IndexTwo,101,D
1196,TaxonomyValueOne,Business Administration,D
1196,TaxonomyValueTwo,Sociology,D
1196,Pearson,0.8128943088037811,D
1196,P,1.1822231801955067e-11,D
1196,IndexOne,101,D
1196,IndexTwo,101,D
1197,TaxonomyValueOne,Cell Biology,D
1197,TaxonomyValueTwo,Sociology,D
1197,Pearson,0.7071704257402937,D
1197,P,1.3280248251270897e-12,D
1197,IndexOne,27,D
1197,IndexTwo,101,D
1198,TaxonomyValueOne,Chemical Engineering,D
1198,TaxonomyValueTwo,Sociology,D
1198,Pearson,0.7964332153588658,D
1198,P,1.1234318360219771e-24,D
1198,IndexOne,26,D
1198,IndexTwo,101,D
1199,TaxonomyValueOne,Chemistry,D
1199,TaxonomyValueTwo,Sociology,D
1199,Pearson,0.8696630460866015,D
1199,P,1.0784809622190782e-57,D
1199,IndexOne,22,D
1199,IndexTwo,101,D
1200,TaxonomyValueOne,Civil Engineering,D
1200,TaxonomyValueTwo,Sociology,D
1200,Pearson,0.7863605269958913,D
1200,P,3.4912113514801976e-29,D
1200,IndexOne,80,D
1200,IndexTwo,101,D
1201,TaxonomyValueOne,Classics and Classical Languages,D
1201,TaxonomyValueTwo,Sociology,D
1201,Pearson,0.8733246064449893,D
1201,P,9.589233189028276e-32,D
1201,IndexOne,65,D
1201,IndexTwo,101,D
1202,TaxonomyValueOne,Communication Disorders and Sciences,D
1202,TaxonomyValueTwo,Sociology,D
1202,Pearson,0.7478193260772741,D
1202,P,1.2458245256536462e-12,D
1202,IndexOne,37,D
1202,IndexTwo,101,D
1203,TaxonomyValueOne,Comparative Literature,D
1203,TaxonomyValueTwo,Sociology,D
1203,Pearson,0.7943633273894399,D
1203,P,1.578674923121989e-09,D
1203,IndexOne,67,D
1203,IndexTwo,101,D
1204,TaxonomyValueOne,Computer Engineering,D
1204,TaxonomyValueTwo,Sociology,D
1204,Pearson,0.7538286958975698,D
1204,P,1.2444670367495333e-23,D
1204,IndexOne,58,D
1204,IndexTwo,101,D
1205,TaxonomyValueOne,Computer Science,D
1205,TaxonomyValueTwo,Sociology,D
1205,Pearson,0.8193450774578249,D
1205,P,7.626002683091628e-46,D
1205,IndexOne,54,D
1205,IndexTwo,101,D
1206,TaxonomyValueOne,Counselor Education,D
1206,TaxonomyValueTwo,Sociology,D
1206,Pearson,0.6373926047760098,D
1206,P,7.441468074026825e-08,D
1206,IndexOne,89,D
1206,IndexTwo,101,D
1207,TaxonomyValueOne,Criminal Justice and Criminology,D
1207,TaxonomyValueTwo,Sociology,D
1207,Pearson,0.8538288821018983,D
1207,P,1.5734282928900137e-21,D
1207,IndexOne,9,D
1207,IndexTwo,101,D
1208,TaxonomyValueOne,Curriculum and Instruction,D
1208,TaxonomyValueTwo,Sociology,D
1208,Pearson,0.7593819297741374,D
1208,P,3.0538858836809336e-19,D
1208,IndexOne,90,D
1208,IndexTwo,101,D
1209,TaxonomyValueOne,Ecology,D
1209,TaxonomyValueTwo,Sociology,D
1209,Pearson,0.7838568488339849,D
1209,P,5.100487963008558e-10,D
1209,IndexOne,21,D
1209,IndexTwo,101,D
1210,TaxonomyValueOne,Education Administration,D
1210,TaxonomyValueTwo,Sociology,D
1210,Pearson,0.8228503245786003,D
1210,P,1.623838512632231e-28,D
1210,IndexOne,91,D
1210,IndexTwo,101,D
1211,TaxonomyValueOne,Educational Psychology,D
1211,TaxonomyValueTwo,Sociology,D
1211,Pearson,0.7250677445510594,D
1211,P,2.6270584659901567e-10,D
1211,IndexOne,8,D
1211,IndexTwo,101,D
1212,TaxonomyValueOne,Electrical Engineering,D
1212,TaxonomyValueTwo,Sociology,D
1212,Pearson,0.8141575269073064,D
1212,P,1.5853748888190524e-36,D
1212,IndexOne,84,D
1212,IndexTwo,101,D
1213,TaxonomyValueOne,English Language and Literature,D
1213,TaxonomyValueTwo,Sociology,D
1213,Pearson,0.888757044624446,D
1213,P,6.679811759300727e-64,D
1213,IndexOne,75,D
1213,IndexTwo,101,D
1214,TaxonomyValueOne,Entomology,D
1214,TaxonomyValueTwo,Sociology,D
1214,Pearson,0.7186390575161286,D
1214,P,1.1622980293583915e-06,D
1214,IndexOne,14,D
1214,IndexTwo,101,D
1215,TaxonomyValueOne,Environmental Engineering,D
1215,TaxonomyValueTwo,Sociology,D
1215,Pearson,0.8229292036313208,D
1215,P,2.687337696653197e-26,D
1215,IndexOne,85,D
1215,IndexTwo,101,D
1216,TaxonomyValueOne,Environmental Health Sciences,D
1216,TaxonomyValueTwo,Sociology,D
1216,Pearson,0.725339543881145,D
1216,P,2.5572895502365133e-08,D
1216,IndexOne,40,D
1216,IndexTwo,101,D
1217,TaxonomyValueOne,Environmental Sciences,D
1217,TaxonomyValueTwo,Sociology,D
1217,Pearson,0.7177890276867255,D
1217,P,1.7059318628455745e-15,D
1217,IndexOne,17,D
1217,IndexTwo,101,D
1218,TaxonomyValueOne,Epidemiology,D
1218,TaxonomyValueTwo,Sociology,D
1218,Pearson,0.5484812844968046,D
1218,P,1.0008874515799472e-05,D
1218,IndexOne,39,D
1218,IndexTwo,101,D
1219,TaxonomyValueOne,Evolutionary Biology,D
1219,TaxonomyValueTwo,Sociology,D
1219,Pearson,0.8310612381652478,D
1219,P,7.121227365583389e-09,D
1219,IndexOne,18,D
1219,IndexTwo,101,D
1220,TaxonomyValueOne,"Exercise Science, Kinesiology, Rehab, Health",D
1220,TaxonomyValueTwo,Sociology,D
1220,Pearson,0.7157451110811991,D
1220,P,3.1967224553214396e-21,D
1220,IndexOne,38,D
1220,IndexTwo,101,D
1221,TaxonomyValueOne,Finance,D
1221,TaxonomyValueTwo,Sociology,D
1221,Pearson,0.7963297533706256,D
1221,P,4.749803797852505e-31,D
1221,IndexOne,106,D
1221,IndexTwo,101,D
1222,TaxonomyValueOne,Food Science,D
1222,TaxonomyValueTwo,Sociology,D
1222,Pearson,0.6702545186433928,D
1222,P,2.556338349244252e-07,D
1222,IndexOne,104,D
1222,IndexTwo,101,D
1223,TaxonomyValueOne,Forestry and Forest Resources,D
1223,TaxonomyValueTwo,Sociology,D
1223,Pearson,0.617975308839811,D
1223,P,0.0007676418112574,D
1223,IndexOne,19,D
1223,IndexTwo,101,D
1224,TaxonomyValueOne,French Language and Literature,D
1224,TaxonomyValueTwo,Sociology,D
1224,Pearson,0.8443405773821663,D
1224,P,3.722856890869197e-15,D
1224,IndexOne,61,D
1224,IndexTwo,101,D
1225,TaxonomyValueOne,Genetics,D
1225,TaxonomyValueTwo,Sociology,D
1225,Pearson,0.7623567098268823,D
1225,P,2.354818513155704e-05,D
1225,IndexOne,36,D
1225,IndexTwo,101,D
1226,TaxonomyValueOne,Geology,D
1226,TaxonomyValueTwo,Sociology,D
1226,Pearson,0.7904857676690654,D
1226,P,1.8349310435428672e-32,D
1226,IndexOne,20,D
1226,IndexTwo,101,D
1227,TaxonomyValueOne,Germanic Languages and Literatures,D
1227,TaxonomyValueTwo,Sociology,D
1227,Pearson,0.799154743336657,D
1227,P,1.1669139666022402e-14,D
1227,IndexOne,64,D
1227,IndexTwo,101,D
1228,TaxonomyValueOne,"Health, Physical Education, Recreation",D
1228,TaxonomyValueTwo,Sociology,D
1228,Pearson,0.7181441224200605,D
1228,P,6.748488494750781e-10,D
1228,IndexOne,42,D
1228,IndexTwo,101,D
1229,TaxonomyValueOne,Horticulture,D
1229,TaxonomyValueTwo,Sociology,D
1229,Pearson,0.702284943071506,D
1229,P,0.000386332715995,D
1229,IndexOne,103,D
1229,IndexTwo,101,D
1230,TaxonomyValueOne,Human Development and Family Sciences,D
1230,TaxonomyValueTwo,Sociology,D
1230,Pearson,0.6820547038032209,D
1230,P,1.427879125986384e-09,D
1230,IndexOne,41,D
1230,IndexTwo,101,D
1231,TaxonomyValueOne,Immunology,D
1231,TaxonomyValueTwo,Sociology,D
1231,Pearson,0.7512714126155962,D
1231,P,1.0932571258249775e-11,D
1231,IndexOne,44,D
1231,IndexTwo,101,D
1232,TaxonomyValueOne,Industrial Engineering,D
1232,TaxonomyValueTwo,Sociology,D
1232,Pearson,0.7009673717800027,D
1232,P,5.625365632479386e-11,D
1232,IndexOne,78,D
1232,IndexTwo,101,D
1233,TaxonomyValueOne,Information Science,D
1233,TaxonomyValueTwo,Sociology,D
1233,Pearson,0.7984682627308921,D
1233,P,6.003203951657437e-14,D
1233,IndexOne,59,D
1233,IndexTwo,101,D
1234,TaxonomyValueOne,Information Technology,D
1234,TaxonomyValueTwo,Sociology,D
1234,Pearson,0.6115291533174074,D
1234,P,2.098191573087317e-07,D
1234,IndexOne,55,D
1234,IndexTwo,101,D
1235,TaxonomyValueOne,International Affairs,D
1235,TaxonomyValueTwo,Sociology,D
1235,Pearson,0.791893134858074,D
1235,P,5.301247389117855e-09,D
1235,IndexOne,7,D
1235,IndexTwo,101,D
1236,TaxonomyValueOne,Management,D
1236,TaxonomyValueTwo,Sociology,D
1236,Pearson,0.7481164356626655,D
1236,P,2.9976862475704008e-27,D
1236,IndexOne,102,D
1236,IndexTwo,101,D
1237,TaxonomyValueOne,Management Information Systems,D
1237,TaxonomyValueTwo,Sociology,D
1237,Pearson,0.7382137653336862,D
1237,P,2.7597771755962655e-14,D
1237,IndexOne,94,D
1237,IndexTwo,101,D
1238,TaxonomyValueOne,Marine Sciences,D
1238,TaxonomyValueTwo,Sociology,D
1238,Pearson,0.8039583120843393,D
1238,P,5.1136088640739526e-08,D
1238,IndexOne,15,D
1238,IndexTwo,101,D
1239,TaxonomyValueOne,Marketing,D
1239,TaxonomyValueTwo,Sociology,D
1239,Pearson,0.7428000561872852,D
1239,P,1.3913840352379731e-24,D
1239,IndexOne,100,D
1239,IndexTwo,101,D
1240,TaxonomyValueOne,Materials Engineering,D
1240,TaxonomyValueTwo,Sociology,D
1240,Pearson,0.764237913227853,D
1240,P,5.708254104157761e-15,D
1240,IndexOne,87,D
1240,IndexTwo,101,D
1241,TaxonomyValueOne,Mathematics,D
1241,TaxonomyValueTwo,Sociology,D
1241,Pearson,0.8932224093963719,D
1241,P,3.906460181310404e-66,D
1241,IndexOne,56,D
1241,IndexTwo,101,D
1242,TaxonomyValueOne,Mechanical Engineering,D
1242,TaxonomyValueTwo,Sociology,D
1242,Pearson,0.8243836806396841,D
1242,P,2.058352005227752e-37,D
1242,IndexOne,86,D
1242,IndexTwo,101,D
1243,TaxonomyValueOne,Microbiology,D
1243,TaxonomyValueTwo,Sociology,D
1243,Pearson,0.6985561577319777,D
1243,P,3.8326862529795926e-14,D
1243,IndexOne,16,D
1243,IndexTwo,101,D
1244,TaxonomyValueOne,Molecular Biology,D
1244,TaxonomyValueTwo,Sociology,D
1244,Pearson,0.7634239057317019,D
1244,P,9.890116796577688e-15,D
1244,IndexOne,11,D
1244,IndexTwo,101,D
1245,TaxonomyValueOne,Music,D
1245,TaxonomyValueTwo,Sociology,D
1245,Pearson,0.8476769584806505,D
1245,P,1.8534210999126653e-46,D
1245,IndexOne,76,D
1245,IndexTwo,101,D
1246,TaxonomyValueOne,Natural Resources,D
1246,TaxonomyValueTwo,Sociology,D
1246,Pearson,0.4873523928630361,D
1246,P,0.0012305214372126,D
1246,IndexOne,13,D
1246,IndexTwo,101,D
1247,TaxonomyValueOne,Near and Middle Eastern Languages and Cultures,D
1247,TaxonomyValueTwo,Sociology,D
1247,Pearson,0.8308078344162594,D
1247,P,1.194744766278341e-09,D
1247,IndexOne,73,D
1247,IndexTwo,101,D
1248,TaxonomyValueOne,Neuroscience,D
1248,TaxonomyValueTwo,Sociology,D
1248,Pearson,0.7570787755927745,D
1248,P,1.6709020523887185e-12,D
1248,IndexOne,12,D
1248,IndexTwo,101,D
1249,TaxonomyValueOne,Nursing,D
1249,TaxonomyValueTwo,Sociology,D
1249,Pearson,0.6571816814543394,D
1249,P,3.615788580834943e-17,D
1249,IndexOne,45,D
1249,IndexTwo,101,D
1250,TaxonomyValueOne,Nutrition Sciences,D
1250,TaxonomyValueTwo,Sociology,D
1250,Pearson,0.6883866854470502,D
1250,P,8.892509255365439e-13,D
1250,IndexOne,52,D
1250,IndexTwo,101,D
1251,TaxonomyValueOne,Operations Research,D
1251,TaxonomyValueTwo,Sociology,D
1251,Pearson,0.7898972070440081,D
1251,P,6.76660646243258e-11,D
1251,IndexOne,83,D
1251,IndexTwo,101,D
1252,TaxonomyValueOne,Pathology,D
1252,TaxonomyValueTwo,Sociology,D
1252,Pearson,0.2573292403542586,D
1252,P,0.0327956631733095,D
1252,IndexOne,32,D
1252,IndexTwo,101,D
1253,TaxonomyValueOne,Pharmaceutical Sciences,D
1253,TaxonomyValueTwo,Sociology,D
