Element,Attribute,Value,Subfigure
47,TaxonomyLevel,Field,D
47,TaxonomyValue,Cell Biology,D
47,Risk Ratio,0.18960562212545534,D
47,P,0.04482324424991446,D
48,TaxonomyLevel,Field,D
48,TaxonomyValue,Neuroscience,D
48,Risk Ratio,0.06874123970315622,D
48,P,0.559530113283584,D
49,TaxonomyLevel,Field,D
49,TaxonomyValue,Ecology,D
49,Risk Ratio,0.32681031626710877,D
49,P,0.37197906556292654,D
50,TaxonomyLevel,Field,D
50,TaxonomyValue,Evolutionary Biology,D
50,Risk Ratio,0.1902280979150476,D
50,P,0.7385926836601454,D
51,TaxonomyLevel,Field,D
51,TaxonomyValue,History,D
51,Risk Ratio,0.17766998483827176,D
51,P,0.3451186838431884,D
52,TaxonomyLevel,Field,D
52,TaxonomyValue,Environmental Sciences,D
52,Risk Ratio,0.3332035242623585,D
52,P,0.025964932946106897,D
53,TaxonomyLevel,Field,D
53,TaxonomyValue,Human Development and Family Sciences,D
53,Risk Ratio,0.20827751248565138,D
53,P,0.4166364202981905,D
54,TaxonomyLevel,Field,D
54,TaxonomyValue,Art History and Criticism,D
54,Risk Ratio,0.18498753612981475,D
54,P,0.0496734882257514,D
55,TaxonomyLevel,Field,D
55,TaxonomyValue,Urban and Regional Planning,D
55,Risk Ratio,0.2420545734210274,D
55,P,0.1915083126354526,D
56,TaxonomyLevel,Field,D
56,TaxonomyValue,International Affairs,D
56,Risk Ratio,0.6036397889248872,D
56,P,0.0005987487959425092,D
57,TaxonomyLevel,Field,D
57,TaxonomyValue,Marketing,D
57,Risk Ratio,0.6516151237274457,D
57,P,0.0002938269418734076,D
58,TaxonomyLevel,Field,D
58,TaxonomyValue,Philosophy,D
58,Risk Ratio,0.5849625007211562,D
58,P,0.0005527321551315656,D
59,TaxonomyLevel,Field,D
59,TaxonomyValue,Education,D
59,Risk Ratio,0.4664389190313824,D
59,P,0.039597365136421266,D
60,TaxonomyLevel,Umbrella,D
60,TaxonomyValue,Education,D
60,Risk Ratio,0.2547333232674872,D
60,P,0.0007417803050858488,D
61,TaxonomyLevel,Field,D
61,TaxonomyValue,Curriculum and Instruction,D
61,Risk Ratio,0.11085418402503605,D
61,P,0.6954520346045839,D
62,TaxonomyLevel,Field,D
62,TaxonomyValue,Geography,D
62,Risk Ratio,0.5520107269244718,D
62,P,0.008945909095414374,D
63,TaxonomyLevel,Field,D
63,TaxonomyValue,Education Administration,D
63,Risk Ratio,0.17870990613185578,D
63,P,0.49458053722059636,D
64,TaxonomyLevel,Field,D
64,TaxonomyValue,Germanic Languages and Literatures,D
64,Risk Ratio,0.8167235454298014,D
64,P,0.0015142050500834782,D
65,TaxonomyLevel,Field,D
65,TaxonomyValue,Business Administration,D
65,Risk Ratio,0.6433150348486097,D
65,P,8.619411047674728e-05,D
66,TaxonomyLevel,Field,D
66,TaxonomyValue,Public Health,D
66,Risk Ratio,0.3431220724244818,D
66,P,0.0005519112352410659,D
67,TaxonomyLevel,Field,D
67,TaxonomyValue,Political Science,D
67,Risk Ratio,0.5043424915017732,D
67,P,0.02333992440513258,D
68,TaxonomyLevel,Field,D
68,TaxonomyValue,Agricultural Economics,D
68,Risk Ratio,0.43429461795992536,D
68,P,0.24596401360085673,D
69,TaxonomyLevel,Field,D
69,TaxonomyValue,Environmental Health Sciences,D
69,Risk Ratio,0.1331908540992634,D
69,P,0.5767244809590991,D
70,TaxonomyLevel,Field,D
70,TaxonomyValue,Biostatistics,D
70,Risk Ratio,0.21734936378362044,D
70,P,0.284651419925589,D
71,TaxonomyLevel,Field,D
71,TaxonomyValue,Anthropology,D
71,Risk Ratio,0.11169112360909605,D
71,P,0.6954520346045839,D
72,TaxonomyLevel,Field,D
72,TaxonomyValue,Epidemiology,D
72,Risk Ratio,0.18484701394127995,D
72,P,0.22115493990576882,D
73,TaxonomyLevel,Field,D
73,TaxonomyValue,Social Work,D
73,Risk Ratio,0.7097149217062431,D
73,P,1.179137928468975e-12,D
74,TaxonomyLevel,Field,D
74,TaxonomyValue,Biophysics,D
74,Risk Ratio,0.1982660602241375,D
74,P,0.1915083126354526,D
75,TaxonomyLevel,Field,D
75,TaxonomyValue,Molecular Biology,D
75,Risk Ratio,0.27471697996090566,D
75,P,0.002856762736565039,D
76,TaxonomyLevel,Field,D
76,TaxonomyValue,Nutrition Sciences,D
76,Risk Ratio,0.23455033799149333,D
76,P,0.15581036690392594,D
77,TaxonomyLevel,Field,D
77,TaxonomyValue,Plant Sciences,D
77,Risk Ratio,-0.19976628514243874,D
77,P,0.37856592151333224,D
78,TaxonomyLevel,Field,D
78,TaxonomyValue,Comparative Literature,D
78,Risk Ratio,0.395751828510922,D
78,P,0.23755899171307607,D
79,TaxonomyLevel,Field,D
79,TaxonomyValue,Gender Studies,D
79,Risk Ratio,0.9960723536068598,D
79,P,0.023477721393426278,D
80,TaxonomyLevel,Field,D
80,TaxonomyValue,Classics and Classical Languages,D
80,Risk Ratio,0.43630818098746943,D
80,P,0.07470439392423493,D
81,TaxonomyLevel,Field,D
81,TaxonomyValue,Spanish Language and Literature,D
81,Risk Ratio,0.3771308942674018,D
81,P,0.22647566333360356,D
82,TaxonomyLevel,Field,D
82,TaxonomyValue,French Language and Literature,D
82,Risk Ratio,0.3291841806127047,D
82,P,0.27438612731215506,D
83,TaxonomyLevel,Field,D
83,TaxonomyValue,Pharmacology,D
83,Risk Ratio,-0.051488948177550224,D
83,P,0.6434658381232063,D
84,TaxonomyLevel,Field,D
84,TaxonomyValue,Astronomy,D
84,Risk Ratio,-0.09408601989949379,D
84,P,0.5488463309165098,D
85,TaxonomyLevel,Field,D
85,TaxonomyValue,Near and Middle Eastern Languages and Cultures,D
85,Risk Ratio,0.5795670614197449,D
85,P,0.09926269314791454,D
86,TaxonomyLevel,Field,D
86,TaxonomyValue,Asian Languages,D
86,Risk Ratio,0.6948801927991921,D
86,P,0.22115493990576882,D
87,TaxonomyLevel,Field,D
87,TaxonomyValue,Asian Studies,D
87,Risk Ratio,0.7256339358048148,D
87,P,0.09442684103419416,D
88,TaxonomyLevel,Field,D
88,TaxonomyValue,Sociology,D
88,Risk Ratio,0.5966321913515955,D
88,P,0.005221837513275586,D
89,TaxonomyLevel,Field,D
89,TaxonomyValue,Slavic Languages and Literatures,D
89,Risk Ratio,0.6794531355109983,D
89,P,0.04035199943123138,D
90,TaxonomyLevel,Field,D
90,TaxonomyValue,Entomology,D
90,Risk Ratio,-0.07500864356820433,D
90,P,0.8598410372815729,D
91,TaxonomyLevel,Field,D
91,TaxonomyValue,"Theatre Literature, History and Criticism",D
91,Risk Ratio,0.10348852032713873,D
91,P,0.40107683459511106,D
92,TaxonomyLevel,Field,D
92,TaxonomyValue,Religious Studies,D
92,Risk Ratio,0.4344063856918098,D
92,P,0.03953200356591911,D
93,TaxonomyLevel,Field,D
93,TaxonomyValue,Nursing,D
93,Risk Ratio,0.17633644316318625,D
93,P,0.0035218801174322872,D
94,TaxonomyLevel,Field,D
94,TaxonomyValue,Theological Studies,D
94,Risk Ratio,0.390924187478894,D
94,P,0.007982931743097428,D
95,TaxonomyLevel,Field,D
95,TaxonomyValue,Pathology,D
95,Risk Ratio,0.042765861510599606,D
95,P,0.4934373357764671,D
96,TaxonomyLevel,Field,D
96,TaxonomyValue,Anatomy,D
96,Risk Ratio,-0.07751879194950283,D
96,P,0.5767244809590991,D
97,TaxonomyLevel,Field,D
97,TaxonomyValue,Pharmacy,D
97,Risk Ratio,0.19371281205528368,D
97,P,0.18384384737180243,D
98,TaxonomyLevel,Field,D
98,TaxonomyValue,Genetics,D
98,Risk Ratio,-0.30696742446368586,D
98,P,0.15581036690392594,D
99,TaxonomyLevel,Field,D
99,TaxonomyValue,Natural Resources,D
99,Risk Ratio,0.5060079888432422,D
99,P,0.005221837513275586,D
100,TaxonomyLevel,Field,D
100,TaxonomyValue,Marine Sciences,D
100,Risk Ratio,-0.028350472860898212,D
100,P,0.9859389745617988,D
101,TaxonomyLevel,Field,D
101,TaxonomyValue,Counselor Education,D
101,Risk Ratio,-0.18902831372429688,D
101,P,0.7488355780978058,D
102,TaxonomyLevel,Field,D
102,TaxonomyValue,Special Education,D
102,Risk Ratio,0.5115164239208969,D
102,P,0.1290907436730953,D
103,TaxonomyLevel,Field,D
103,TaxonomyValue,Educational Psychology,D
103,Risk Ratio,0.2161958005184337,D
103,P,0.6526596259363998,D
104,TaxonomyLevel,Field,D
104,TaxonomyValue,Pharmaceutical Sciences,D
104,Risk Ratio,-0.006807474835035604,D
104,P,0.9859389745617988,D
105,TaxonomyLevel,Field,D
105,TaxonomyValue,Criminal Justice and Criminology,D
105,Risk Ratio,0.8369009515279602,D
105,P,0.0017869551090553082,D
106,TaxonomyLevel,Field,D
106,TaxonomyValue,Speech and Hearing Sciences,D
106,Risk Ratio,0.5742443855027333,D
106,P,0.0025255388727235947,D
107,TaxonomyLevel,Field,D
107,TaxonomyValue,Communication Disorders and Sciences,D
107,Risk Ratio,0.5191798698143297,D
107,P,0.023477721393426278,D
108,TaxonomyLevel,Field,D
108,TaxonomyValue,"Health, Physical Education, Recreation",D
108,Risk Ratio,0.21609892193205218,D
108,P,0.40107683459511106,D
109,TaxonomyLevel,Field,D
109,TaxonomyValue,Plant Pathology,D
109,Risk Ratio,-0.41024183267719483,D
109,P,0.1915083126354526,D
110,TaxonomyLevel,Field,D
110,TaxonomyValue,Food Science,D
110,Risk Ratio,0.13246269292025512,D
110,P,0.6211560087492942,D
111,TaxonomyLevel,Field,D
111,TaxonomyValue,Animal Sciences,D
111,Risk Ratio,-0.3037480788223413,D
111,P,0.18428290547242307,D
112,TaxonomyLevel,Field,D
112,TaxonomyValue,Agronomy,D
112,Risk Ratio,-0.07176090037122948,D
112,P,0.8598410372815729,D
113,TaxonomyLevel,Field,D
113,TaxonomyValue,Horticulture,D
113,Risk Ratio,-0.11874922554958049,D
113,P,0.6954520346045839,D
114,TaxonomyLevel,Field,D
114,TaxonomyValue,Soil Science,D
114,Risk Ratio,-0.33188156891678605,D
114,P,0.2067095542024938,D
115,TaxonomyLevel,Field,D
115,TaxonomyValue,Forestry and Forest Resources,D
115,Risk Ratio,0.3400167226557999,D
115,P,0.1869211675077364,D
